business_id,compliment_count,qtde
n7JDPHohGtcvNjRcsfA5Gg,0,1
n7MLAUGu7XfCIZk7I6cx5g,0,8
n7V4cD-KqqE3OXk0irJTyA,1,85
n7ZIeKxxbXe5iaY0VnBoLA,0,1
n7dxnCkJDz6ovN6wXx4aUQ,0,3
n7f2q_-4iOO5N7FWEwInAQ,0,1
n7fS5sd_5uzb9EBQFka2BA,0,4
n7i_Ioh9Ip74kZ9QCwBOVg,0,4
n7myBA912X_vl4bSz_tgOA,0,7
n7qLCcL0KPhzkxtZNjeCLQ,0,1
n7rL5vPR5zHvTYvxcnihAg,0,1
n7t38u7BXhEuwK1aZkRlHQ,0,2
n7u8xculfpHvOOllPI21ew,0,2
n80sp-CwTWXDIxx29JPdZQ,0,3
n812L7Mz4104bQ5Goo7yQg,0,1
n83iXSJe72_h-RFzs7d5nw,0,1
n83pt3IT2GqJ-OXaabL11w,0,1
n84wq-_yEvQCc5KCzd2YUQ,0,2
n84zloJr2-4OXmOGS7mG6A,0,1
n86sJyxg89JKboWrK8-_4g,0,1
n8A60FDNu9QXcdzvWQMmVg,0,1
n8GCGa5gX17Ibix5VsGMuw,0,1
n8Ir8p7gzMvk0rpgAsia1g,0,6
n8J6GfGGegkXtZvGrkbtWQ,0,3
n8KOJ-AmQVTYrbVrVBbs3w,0,1
n8KZA9G4FvGqDBWIscpz9Q,0,22
n8LVLEDlros22tjshJX7-w,0,1
n8Nqegbjz8UY16aPPG0MiQ,0,5
n8Q0Zc219Dfrwu6rgA9wlQ,0,1
n8RNQUlNH8ORk9DXX0qL8g,0,1
n8RVrpWpcd3HprzEnJ3RxA,0,67
n8SUVgkC_hOaZ7FiJd7sHw,0,3
n8SkbCrvuwv1iHJyY4pnzw,0,1
n8VWmSVq9-oaDSUOIaxSfQ,0,4
n8WWa0DoUW2KaufEbscJ0Q,0,2
n8WkjQ3hrn81BKarT1WEmQ,0,1
n8X7cU5HC92XszNku8eXrQ,0,5
n8XlV8E3BUBBF1gCe6mvEg,3,18
n8ZnxZDVtu3JrZnElOYPWw,0,6
n8Zqqhff-2cxzWt_nwhU2Q,12,192
n8_OgIBErn-7TCIr4Sn2rA,0,25
n8_wDmYnlFB2dVyntFIBUg,0,1
n8aPlrfZdCcwRaBsP7zuBg,0,13
n8apkesub_mi7v8_dytc5Q,0,6
n8dkWqIaUT8Wm7hsJ0MYug,0,3
n8fGqb4CCheGyWtr9KM6qw,0,50
n8fJ1OxScKeuJi4MVGz96A,0,1
n8hRciFiLRm1uuX4iBjJhg,0,1
n8i3_2c0t8s-GEYerR6xyg,0,1
n8ifYYyXgTUIAEFa62rTZQ,0,9
n8jTHjc_QSxWWWGC9svHyQ,0,3
n8jmLxbnoOE6zE5TkNHNOQ,0,2
n8k76rpJc73NKboEKPrKoQ,0,1
n8m0zn-NXTEUOnAnKoXsPg,0,2
n8qv-csOJM-0GKAJo1fbAw,0,2
n8tzdLv8oREwZF6e8u7Hkw,0,5
n8vGOW-NnpJna6idqbvE_w,0,2
n8vlQ1TbigbbRT6_9VwIRw,0,35
n90H-I9R2K5-E-e4ZO370Q,0,2
n90YPt4GBGHESgGPCBES_A,0,2
n93mgR2PhSXmB_znHJBBGA,0,1
n947e5vGkuk7_qwzeNOdMg,2,4
n96Mm9eTM1MGOH-af1Eu0A,0,4
n97J33PU_VGg_Rxkf6hL6Q,0,1
n98Gbks3BvpKC8qMFPMKeQ,0,5
n99QIgKWw-dh051OragJzQ,0,2
n9AFX9B28MH-1vO94wDYwA,0,1
n9Bg4kePT4SBwcX2OQv_8w,1,16
n9BrA1zIwlbiP1hLAc24jg,0,13
n9Ct7lZjoPZNiyWSu80tWA,0,1
n9JeKS94hJRvnyZLqUbO6w,1,29
n9NBty_KQ2tjGuqorIu63w,1,8
n9NGPnL2GIj2pPuyawcZ8A,0,2
n9PWBUaQe-fE6dMgwYASRw,0,1
n9PgccTPsLxgYL6ZCkxDMQ,0,2
n9T8CSZ6QBkJ6iXjfRMTiQ,0,2
n9WOZlk5k868HXRVhKp5IQ,0,11
n9Z5NFb7ozD9kEsCm1-EnA,0,3
n9a-3YhibkMDUEgncIivHg,0,2
n9dFJHi0vMfFhDADEgpSAA,0,1
n9e07UjPBtISh97tJywluw,0,4
n9eudXq_35C0htRLtHZ2XQ,0,3
n9gPL_ORk02MPq8ssM3S3Q,0,9
n9hyIdDPWP7WJk6KL15-Vw,0,2
n9je8Whvn5VWm7rOuCeuPw,0,2
n9mxpYKigTM6llGAChlAng,0,2
n9oHe5CpcrHyH8nOCFJhHA,0,7
n9qN-7rHF1kDpfwFOH_qJg,0,6
n9r6Rxr3gxbZiSHWEB7ujg,0,3
n9sb1suq6xR_3eP_Tra5MQ,0,1
n9spWZ3gYCu3ipLKTU1hjQ,0,3
n9tt0JJdzJotNR-bXhEEQg,1,4
n9txQRF6TuOs8CnEQCuWNg,0,2
n9w8JmmmpZHVUaPY98gbZw,0,16
n9zan4iJOl9C178bauqHOg,0,1
nA-Kc8kAqVJxXww1Y7SOow,0,2
nA2-BnB0_sBHAEny_cGmFg,0,20
nA3DdgIQVROeQg98YCyeZw,0,5
nA7SLgU9iVZrCw8EaHjDig,0,3
nA8Z8jJlqjCnD2_nd-jhxQ,0,5
nABZMPUbPAvwKbC7hz6F0g,0,2
nAFTCL4gUVA2kRQYKWTA0g,0,1
nAMSJDhvLQOkQfMdEB1nRw,0,1
nANM5rQINrSQOiJy1illYg,0,3
nAQtZgjU0fAjAtWtCETkew,0,7
nAS-0Tdn_TFdlMfNQfldYA,0,1
nAaQmbs-eCA0sdTY4WXgmQ,0,5
nAag1RbJrMHFdmgu76mmdg,0,3
nAgYE7HVQt7qxQB_TWMAjQ,0,1
nAjA4K7z_EkplhbsW7Mazg,0,1
nAmDlqBSi90e9CU66dgpSg,0,1
nAnpTnodDchSl9H0f6R2pw,0,4
nAqIAJKlMOFE0r8imsyb6w,0,2
nAtU9E0KNvH5w9-LpawBzA,1,2
nAwEcD3PJtQbx-mLlPd8GA,0,1
nAxZ-kLS4H8ykuzWPeEFWQ,0,2
nB0SDknanRBT0b9HDqJv8g,0,3
nB2fLv7UaToYfnIYnG9CDg,1,2
nBAKe_1n069tLpukVwSTNA,0,1
nBAcMBarRHIoczgc9kLm_g,0,4
nBBmVPWAeGHt-uST574Faw,0,2
nBCodguaBubfcSvB479I-g,0,1
nBDSDt94PRgTC56GVkdwew,0,1
nBDlsDa4r92kWX6sqPxgJQ,0,1
nBDmaVMgx2flstA4_CVH-g,0,1
nBFGsYyd7OL45zcumb5Yag,0,2
nBJ7ojpmjhQcuGAZSZGX8g,0,1
nBJvxIwO1wU2DVqyQMczng,0,5
nBKsvSzC33Cd9KD1tdPU6g,0,3
nBRn0UUDr_huMYel6DsBAg,0,2
nBVpVb8cj6ermyxZAVTu4w,0,2
nB_ubro-tOc9G6DSuHC1XA,0,1
nBeTRDLiKXfkerMH59lPqg,0,4
nBeiSQ3AbRFPaWkdsRvhVA,0,3
nBfZVQCleEpe-s7oe18rdQ,0,1
nBfe8Z13e40gRyyprWiqsQ,0,3
nBgptMBmWUkTWXTNdN9nXw,0,1
nBl_4gw5ecGzNkHyzfii8g,1,57
nBmpmc4R7LP8HjII7DJgkA,1,5
nBo99rJ9dG6-hiKdo7E7gw,1,17
nBofSL0cBv30m7WqGqjWAA,0,1
nBwOIq5KI-zmxp061dTmgw,0,27
nC1SDVfPR65eSQBSBoDQDw,0,6
nC7uImTpwCgL8svHXTYPpQ,0,7
nC88cvlUf-KWBlM_tLRCYA,0,1
nCAqeub9ERwzSoQwGzr1QQ,3,89
nCCOt7i1HWXo4q8pWgeEUA,0,4
nCDoVi81eMQfefq_hq-YyQ,0,1
nCEomY3N-sYkoUhIrlMbzQ,0,7
nCGdf8I6RdDgkr2fxK3r9A,0,7
nCHs1mANWBdFIAYBKdUy4Q,1,20
nCIcVDlT2K5TBRFkAUlhDA,0,8
nCJMgK00U7J3MyjLqZOSeQ,0,3
nCK19UJUHdX5bXWAASr-Ww,0,3
nCNQLl4yDfLHTst9kwglOg,0,6
nCOctON_izR1j9fynkp3Zw,0,1
nCSErwxdQ_SkMN49DfyTKw,0,1
nCSWoRbJnfhC9kEH5r1AXA,0,1
nCVJdPxACsu2tVZgognFUA,0,6
nCY06x0LZ71W3sUbA04X6Q,0,6
nCYa0ltCyYe_pI2bQnOLVQ,0,1
nCYl3WVd8jsRUqbSyMlFrA,0,1
nCcgzTaajDGgrZpFZaq8Ug,0,5
nCe22Mp79Iqbvz2sjxMguQ,0,1
nChi_8Gygb6NUMa_kg_tlQ,1,23
nCjdK9tK1n122KV7xXWDDw,0,2
nCjsK9-_xH0bxuEqdAc8TA,0,4
nClBYSB2vFekGrFYx-ONvQ,0,3
nCnZLbehXrVl6BeMEIshPA,0,2
nCohpUczA_Rpatg4Seot5g,0,4
nCrAPCA_8T82iKgIWhrfkA,0,3
nCszjTmHYq2P4y-02el6oQ,0,1
nCtdbFFsFjFe0i8lUZTeSQ,0,1
nCvRJKvJnjzrSpkK79E-5Q,0,3
nCwAk9FHldJzop3N88SdaA,0,18
nCwW9ACIIXBQ-jiCmsi22A,0,1
nCzIqCOzlIkZR3kNyGOLCg,0,3
nD0HPNxlMooPovEI8M_FAQ,0,5
nD2mG0Kc9SPkHHvuJo3QKw,0,2
nD3FyISCri8uLP0NJY5CZA,1,14
nD4cF5IH8RE7LFGdR2FMUA,0,4
nD7JKvHL4U4xJZEPIRva7w,0,12
nD8AQZldZw0aBs3h7HxNMA,0,2
nD9ofPddDkModwMPvs-FQw,0,1
nDDGCGfWuhKi52VuavSbcg,0,1
nDI9Je_wNqNKAntnDXfknA,0,5
nDItlUWLG-Su_KoKJABA6Q,0,3
nDJsRWlUrDfbvUbgZP0BcA,0,4
nDKX55KbERSd_KzYHPgEdw,0,2
nDKcQkh8vZkY_u1kyww44g,0,25
nDPJbFX-M3mbm9DAjYYS6w,0,2
nDR44qJoC2NZwhy0RcIS_w,0,8
nDROBO9cL47dgsrNaqzlwQ,0,2
nDRSgG0kGS05KCHdvuSXgQ,0,2
nDS6Q-xy80Knm2lLzFAhyw,0,1
nDSNoz5PBwn0djGqrppj2g,0,7
nDT0T3yW6G89vzdx4p_P4A,1,13
nDXrtBV2ZL9G-LR-LxdYng,0,3
nDZWoEznY5-oSCc2HvoMtA,2,24
nDZiSJcugs5D1A1iwuMh8w,0,3
nD_7R5bVxRYNHKv_dGlhBA,0,4
nD_SylumoZnWevDlWcyGcQ,0,19
nDaW2hhQV5KYiGH7HzAOcg,0,13
nDfN1RkA40anfzjFGRO8qQ,0,15
nDj2LrpjZHTM8X-EqHSR9A,3,109
nDmTriGzqd2eInBbur25fw,0,10
nDmiX5v02FN0Gfam5RZ4vQ,0,19
nDn2h-_c7Xk4UwM0aiXZlw,1,27
nDpQjxCvO3hcOU9EUHAvZg,0,21
nDsVUNhA5cQUBjlAMFA30Q,0,1
nDtHvnjD2tkbTUyLKXSE3Q,0,10
nDuEqIyRc8YKS1q1fX0CZg,0,1
nDuN-Gj1tUgd2VwdMJtZ_A,0,1
nDvfPRLa2JHUcPNgBTbCdA,0,1
nDwsCHuebulvKr3avhTVIA,0,1
nDxkBZSiQj92qe2EikFLvA,0,1
nE0vxNCCn_KaP4v36zbKhg,0,3
nE2De7tBbM-nXhNMm8MYyw,0,4
nE2kdBZjOO07j8uw8ESmbg,0,1
nE839kwA1bRZVYKNMx2dWw,0,1
nE9lgWAPy2PXlR6IoGSFng,0,6
nE9m_ZmEzaZsDG4j5Xlh2w,0,1
nEAd-6fW8F2GRjuNY8TPqQ,0,4
nEAoUNf1HrXAWidrwocozg,1,64
nEBmrb1UODqCw3wCZ80EaA,0,2
nEBzvoOrYm_uPbC5IvVRJA,1,26
nEF_j4MahBjhmC0p-9m7RA,0,2
nEGkVTr60Vmj6C1Me_p7Cw,0,1
nEGtbQOr9DT8tNo_HshIsw,0,4
nEGypwFdwHzm57yoZltuQw,0,1
nEHE7R9Aneg00xWsWZ_wZw,0,2
nEIWxj6m1gGWe1gi596Zvg,0,22
nEJAI8LLlYhQTkVrRJXR6A,0,1
nEJYfCtVM44qFknVSLb4Ug,0,19
nEJlsQSZIuz6_oRdQW3Pcw,0,2
nEM2L6X1lp0H44DwTTLy0Q,0,3
nEMUUOvFB2Vi90uiF4rlCg,0,23
nENFYlr7ZJfPaf8iQF1kvw,0,1
nEQFnHydeX2A3bRRDAKqQg,3,48
nERANaCGGUqu324KkgdmnA,0,1
nEYoOAijVRPVEa89e0x0SA,0,2
nEitX3BVv_ILsNNrlcj-NA,0,1
nEjMnj9gPxrcLvT9j0ALVA,0,6
nEmEaEtnkFO7VW25e2ZDsQ,0,1
nEn_kINGiyfVKgaFRdECUQ,0,2
nEwu99VsxfdUWblO73u_4w,0,2
nEyB_zmfAD46_duKV87LHQ,0,4
nEyREad5GZd3RiEZA-Irpw,1,23
nF1-0uiqIS_c9J6RtJGnKw,0,10
nF25dferG_sEndO6wwOl-w,0,12
nF4TZUFLQnyHdvchuMXSXQ,0,6
nF50NjKC_DliX7JRqLRnEA,0,1
nF5TXLMmC6IJgQxE9CEZPw,0,15
nF9lXkfHv0VQRv4RkxhKQg,0,1
nFA_MAthdA0QwePk6RM6tg,0,2
nFJGkAoJFUhGVt__Parh3Q,0,1
nFN6MnFvEWTXRVRI-uBrKA,0,1
nFNB3VAkx4CikHN6VGVNlg,0,1
nFO_fAXbpMMaBSTVqsvF5Q,0,1
nFR7dDedxRuBeZz_6Cdalg,0,40
nFTAi52U8xxjGxYOuzMYCA,0,1
nFUyQLerRzNVZFDZFVSbAA,0,6
nFVqjh-JCOuV2Uci1ZfJ_Q,1,122
nFXXRCqosUCMB4cjrj1Brg,0,2
nF_acwqT8XEu3Mvtpj6Xxg,0,1
nFcS1gSkaAPSJB8jXZXlOw,0,5
nFesIguvEF_h5h7lNSn__w,0,2
nFgpPR2Bce9t_s8siEv9Kw,0,6
nFjvwsbirK8gJtV2QKqhwA,1,20
nFlA1vaym6ljimmql1AEmQ,0,1
nFmjmIK5_2HryIB-Vyn21Q,0,1
nFnzfL-Ism--Uci4S2I4Ug,0,14
nFpLw5WeQI4RaRSZ64zzBA,0,2
nFryQWaZzcJ3NhgyWeU-MA,0,1
nFvucEY1VdEoqM4WJdVXvw,0,1
nFwhNevX1CuFp04Qlcpl6g,0,6
nFz-JHkh9EiMAh9YN10r7g,0,4
nG0OoboGrModOpvmxL93lA,0,4
nG28kqPcAGDgFmnyzfEWXA,1,1
nG2p5-QXu5tzvlPaE9gNVw,0,1
nG59soBP2SaQ25rf2n-0bA,0,11
nG8DaSXSJGmcYv_drxoxTQ,0,1
nG9wrA0F8uX7feyZkticww,0,1
nGAYabghjxgFr7Ja6AbdBg,0,1
nGAw4TZ8pBT7ZQxi-Mxf8Q,0,7
nGC3ycvh6kNBeEL71DkHdw,0,2
nGCKQlzat6nEKTImlpg_hg,0,1
nGD94nE6GJSM9qaroe6v_A,0,8
nGEM7icTn4GPFCKb1q1rkw,0,1
nGJPNJHbgt5oMKvkrimKsA,0,1
nGJfnTKRz56ZvT8IcB7ToQ,0,3
nGNIWdcOdiV0cail4DEO5A,0,2
nGOku17O8zkgNYgYYx6SjQ,0,2
nGQRkf9JirflUrSNEmFSyA,0,2
nGRLE7HPCHnIlbHwk3vZCQ,0,1
nGT61YSLYSet9UJHpwAXcg,0,25
nGXQ-fFwCboUnsrsu9rdWw,0,4
nGaHAOp191884-yx5CHHCg,0,2
nGcpsAhLQKlkJ6FQKfT69A,0,2
nGfgaVmRP-0mOWokqTJx0w,0,3
nGh7aSVZKscypUFNMHRVMw,0,1
nGhwmxYQYENhZjQixes2fQ,1,2
nGjEV4bn0DPk8bcb0C6Aig,0,1
nGjqCFbLPeBJe55Mx-nIEw,1,21
nGlbL1liANEGNWae9xljjg,0,4
nGqCSg5ei7wYwaKFBN-8FA,0,3
nGqj3Hjx_daTMzFke7g6aQ,0,1
nGrWM-GTZmHMr_yKARx90Q,0,12
nGrnjs6QFoZ3RJ4_bXPqIA,0,1
nGuhjKrZjqvB2xodGo7m7Q,0,6
nGyNatfWqJwKI0lZfB0L-w,1,16
nGzapICffmv1R0yzWA9KgQ,0,2
nH9gMsjUvr1EGRhP7fWKPw,0,6
nH9sGGOaW0ONeIYcmsK3EQ,0,9
nHDAxY-Gto-Q5eWFzave7Q,0,3
nHEoPDe6ziMxlaLfGAbqng,0,1
nHFJtud7jWZhM9dHQ1eIRA,0,60
nHJkBQ1o-hWDK9k_9ylf_A,0,18
nHMnCHh7az09tHZvd6XB0w,0,6
nHP3h0O-5T1bQEHUop4gTg,0,2
nHP8Fp1o3W15vghUWUhhdg,0,1
nHQtk-oJVNvVpvfFslv9Ug,0,11
nHRAZzy9Um43nDaP-BdmBQ,0,6
nHS_b67Z6olRSit8oBOmQw,8,123
nHT_lECT2AIndXf5h_cfpQ,0,15
nHUdjSMfa6oNX0pQ6LQvNw,0,1
nHV1iXKBVlCW64bCt4itnA,0,5
nHW1eYb986hnx6CYN1uahQ,0,1
nHWPpcHVC2nokXqyRy2DLw,0,1
nHdsHdq35JflGzliWVqG-Q,0,20
nHeeREbCrPvVtfZAtHUzOA,0,1
nHejIvfCoRylcrr6JXakIg,0,24
nHfzK0KlXgQNVs8fm4bZ-A,0,1
nHjkKbBokV64prgW6zUodg,0,1
nHkhnOSvH9Wmaeuk2GtTsg,0,14
nHktq8MckAbxmfRNRGlo0Q,0,1
nHoR3kaKYhfsmZJFEFiVYw,0,1
nHqpvwq0PDMD5FOFFqB7OQ,1,13
nHtKNIr64Pl_91RzKoOvFw,0,3
nHtV_7xYf0tWBdqC6_g22Q,0,1
nHyvEdxeWXLjWiHWZkRDJw,0,1
nHz9d8CYcmRxDM2k8R6y8A,0,1
nI-ZmgPjAtiNTTU-_gnoYQ,0,48
nI1CtvPHUSX5wzWzjIzxwA,0,3
nI2jO8MvyotwK8sVLlCGZA,0,1
nI36UCs4cQUNxbMO5BxrUg,0,8
nI5qy7WKvznc10kuIUfn3Q,0,1
nI7rAP_HGFV9PJRiSEojTg,0,36
nI99hyKuQUrxSJlTqfu3WQ,0,3
nIDu18bb-htLWje2v6jJ3A,0,4
nIEto_m2K2t3TfV8XzPo_Q,0,1
nIHKOY7NMU-mspWlgmYgeQ,0,2
nIIuxIn5RU0j-XkDWh3hlA,0,6
nIJr76IGIGS3nkmieY3Vow,0,23
nILCO8Kcp_EcvNindL5Fag,0,2
nIMJUT4uZjK7BNhjWhubCA,0,1
nIVaBqL3-BgSkop8Fpp42Q,0,1
nIcI-IJdMFoA16_dW0ZMuA,0,9
nIfCQEGxvkS076VTuSQAeg,0,2
nIh3yzeBiJMuToi-fSUylg,0,1
nIhOeerQv34LKRbpzGb6ug,0,8
nIpqrkWEORED0D2a5MoP1Q,0,1
nIroO3-n_GqxlUMvhNjxEQ,0,11
nIsfnwlnS_9TieULU4Z6JA,0,1
nIskoP3-_MttghA3d-eYBA,0,7
nItzzxoaVH7vO90S-INoHA,0,4
nIu5W_AelplEEtf0vTTenQ,0,1
nIuTSrvnlH727AsudzRjxg,0,1
nIwtGMkMyx0elLxVFs1D6A,0,6
nIy78MayJpkyV1OJ2Ei4UA,0,11
nJ-Ps1jTbx-eHGa5PNncBQ,0,9
nJ0vbPf5jh5Kpe9Dno-8uA,0,5
nJ3mXjItS8WcwhYbzbfDQw,0,1
nJ71XaqT27UzIIzSQDHqOw,0,2
nJ7tlBEpRwLoZc24qNyLMg,0,4
nJ8defOV0EPciJw8FsnVDg,1,9
nJ9tDcpDtzCxyR8hJKQUrg,0,1
nJBwEYaulNXHPAUP0OBRtg,1,22
nJCBVTi5a51oOTiM8odF9A,0,9
nJClfvVwSrr2uuo_y2wO4w,0,13
nJFat5MeRYeyDGphy80AqA,0,9
nJFwhQ3ebu1AAKZkYdMdWw,0,3
nJGYRnhd-yKZqjQqlFck0Q,0,2
nJIKbDR9dHAa3A5KWrBoGw,2,17
nJIP5um2RI14UNnV9p_s-g,0,1
nJJXgPK89KmQy3BXqRnVzA,0,3
nJKEHfaN5RfAvWfH3YbmcQ,0,1
nJNukcrwL5CmCXviiJvcBw,0,4
nJPEadWQ0ijyPhACS1PyVQ,0,3
nJPRLOSVAGxKyHJzMEnJhA,0,7
nJUsNx-LKAZ0FHGm9mnmaw,0,41
nJVDHjoTilGmhLjXAOwiyg,0,3
nJVa0vguwQ8k-jbI57nElg,0,1
nJYCyUpjms2E7SHgKwte9A,0,2
nJZK82jCm45_cJflW_pMKw,0,7
nJ_jaO6jfCAyo1HxVQA2gQ,0,2
nJa_BdlXhDenFnnYlW6DyQ,0,2
nJcyfIRGbI31EGLzillWYg,0,29
nJg9YqzXdn0BR1Ok7ltasQ,0,1
nJix0udJqB3uZOBeAFx0ng,0,15
nJj6lNHq30xYDsCfLughCw,0,9
nJlbMiRG64TKjILChtDXLQ,0,1
nJoohOsIiZMgtPV0ttvPxA,0,57
nJpPlcqmte8qcG97bTBE6g,0,1
nJqbt78Zk9F3VVrJlfQQuw,0,1
nJqijvzbBQnXiW3OX4YuKA,0,1
nJr2Y_C6xE1BVxL-5cRczA,0,1
nJrFxROYx9sis3acKkhzgA,0,63
nJvUlpx9ODF2e1MszNYY3g,0,5
nJxSlfv4PdYcFOANK7NU5A,0,1
nJx_8MLKpBHL-m5ilbAaAA,0,4
nK0oLUifkOkzuzwHO364fQ,0,6
nK3-rDJ-hBTsZwsZw_4F1g,0,6
nK3uwRP9wXzB6nU14u6ynA,0,2
nK4PaQEpSXW6-2F_hID6pg,1,47
nK4ebFwSWkWs6A1TdOs8CQ,0,2
nK4kWsScyDBHdcxtfszzcQ,0,1
nK7JeIqdBli3umEhBIh33g,0,12
nK82nLwEcKNXZUi11gRRVw,0,3
nK8PGLI2y--RKYNwyFhg-g,0,4
nKApkZrLOb4GSV00tDOmvw,0,2
nKAxaXwbEwUgdf417oAghA,0,2
nKBZ-I-cn6A59aplYzeHxg,0,1
nKEMfFrr83Mir4pYyaXM-g,0,18
nKOSWfC8Pg-WCksCTVWVsg,0,3
nKOe0mtrmJka3YvBGT0zOw,0,3
nKTmOj1GG27WXspjcq7MQA,0,17
nKVG5olRlsOmZq9pWuN86w,0,15
nKXxhWCGm11MfBG3OnUCuw,0,2
nKaTZtLHJHqce3Q8QtLzxQ,0,3
nKalxOrLYfMsNSVOnPifLA,0,1
nKbk6Y3ow9d85kX9zmloew,0,6
nKbuoq0Kqdv0tSLFJhwFVQ,0,1
nKc3t1lFKPxEeNFzpZ7qew,0,2
nKcAkb0sKbAyDqu3Qgh_mA,0,7
nKdONHkJYOQ7GiVP2u6O6Q,0,4
nKeGPmH5dYNVL5AyAItuKg,0,24
nKhPWqohbzc5f6U2YWnBZw,0,1
nKivhkVYgs5uttdG-DGCUg,0,1
nKmdxqz9nlVRAF-1xnDNLg,0,1
nKpBO-XDKv_n6n-JR2Z1Jg,0,3
nKph91qATrPCbJ-QwZjDZw,0,12
nKqtTQuchK_V4BZprABZ0w,0,1
nKwpOxc4p6_fv7f0gOhyhQ,0,9
nKxxoTFV1vkm4V_CbjVBfQ,0,4
nL1EXx8Djm6Yorb6A11lRg,0,7
nL1FdcNZ6liuQ1odNNWVNQ,0,3
nL4cq4GEz4uiM48nz5E7ug,0,17
nL5OQOMpJ5gnS40n7IO4Ig,0,2
nL5eFrg7L0Xnvu81nZUG3Q,0,2
nL6eT6SqnSIMOceC22dTkA,0,5
nL8_8Icehnn07NSmkToNuA,0,1
nL9pdfjY-BIXOQtZ8jDhEw,0,3
nLN2hd7HFsehntXl3VUkhg,0,4
nLU-Dhs6ATughOfmBArpGw,1,15
nLX43e5KVb5wultBpWvYLw,0,2
nLXct_W_9NPUOtCm-46ZlQ,0,1
nLYY13t9mStj0wX6KphtPQ,0,25
nLaRh5p1Hd39ikYjvNXDOA,0,8
nLdHpCcUmzfzfwD7tDAE6Q,0,4
nLiOl95RBCVswpe7wYpUww,0,2
nLmgrCtMOkenVoJm2n8O4g,0,11
nLoMgljcWzucsKqCIQYMnw,0,7
nLsmXGQH-2d2lCNxkmQ59g,0,2
nLtY-gLcQckwzCVZmns3Ig,0,2
nLw4Sh4XsBaH6OU2zGEoUw,0,1
nLx4MPyATXNYkuKRRA-6AQ,0,27
nLz62gXgiJL1-UCltZFFfA,0,1
nM-1hqurfwvlEyPOqXamjg,0,4
nM-MtuDPVKbe2I5kghLY_A,0,1
nM1Iea7ENtfhjnd-dFoeTQ,0,6
nM1o8xXR9YFP9gLtfqiROg,0,11
nM2Jl9GS7IGlluey8ieivg,0,10
nM5iqNPEEDEdFLzss2ppMQ,0,5
nM9NwHXy3EadihjJTG2i5w,1,69
nMEA1O-uRvb7HW20k277wg,0,1
nMHzRmt8W-yJh17fkZW7SA,0,1
nMIFA5IMhGtRbo7kHnDh3w,0,7
nMIbCxC015Ojzk5YwBuFAg,0,1
nMJHPfO8osM8aUnAbbs3Qg,0,5
nMK88o5qijYTFi2WjqcIZQ,0,1
nMKj8Di_9YTdZcCAWFw3dw,1,22
nMKs_LMNzAzkEB1FwthtOA,0,6
nMNr_Y2YhLiqmZEwPYsYAA,0,1
nMOLUdOqqIrwToMkSnxCxQ,0,1
nMQJ57am8aEnz1jy9Hl_3g,0,11
nMQb4vbt7ByRss81trEwug,0,1
nMUSAPBxlvR8PBPDEsV52g,1,1
nMV7Sn15I87tDlHJiSE92A,0,2
nMXIZ_P7CSIxoSYDXueW_Q,0,2
nMXPJ3nTDcpvMFiUufwf0Q,0,1
nM_xo9I2SUr2lqvTgeMXJQ,0,1
nMaIIKEAW2cTEWbEyeFyXQ,1,180
nMcaEKef9msrf3cgFFl4pA,0,1
nMi8vCWkxg0dXO5OnUcv3g,0,3
nMl2QWpH3J0r0-rdjBSefA,0,7
nMn2IR9cLP5HH7Etehyldw,0,2
nMnxzbntXd5otUHeVlbLrQ,0,6
nMo0ozHO7cqsPaxw_7N6ow,0,23
nMoNrpsMqW5099mEevNJ-w,0,22
nMrdn5XmfbvFzWrhDNcvLg,0,10
nMscHTw8QDyXjT5iteO9aA,0,11
nMt25DjH_yOHhoxBLMtk2Q,0,3
nMws4xYF6ei95cHpTp7f4g,0,1
nMxCZzyeaYX4sznZBBZo5g,0,3
nMxeFhkTSCXbY2Ws3yUKcQ,0,1
nN1MXnHFzZh9snkMmdhYrg,1,16
nN1T3HPtI6Ma7WZNB27uTQ,0,1
nN1hW4ySFDp-rpjCWl4DSA,0,2
nN3Wz07uxBRKIAKf1x7VJA,0,1
nN6oB8KaAParYLMtmcTghA,0,5
nN7FnOOGZSprNxSevNjzBg,0,1
nN8X5lccaLPuM5kH-99S2Q,0,2
nNAttQFtT9gdD7pocwz5rA,0,1
nNEodh720MVkMcJEEGcgSg,0,8
nNFiMniCUMN_Yr0jE0vToA,0,13
nNG5mcebzeQWjkZnm3WsAw,0,1
nNKGSpRiHm79HlA2mMdrAg,0,1
nNSbABV_4MPX7RAymRxSPA,0,3
nNV0E5Nve_dJ1uh_6nTK8w,2,23
nNVkOU4VCJk866ixG9j95Q,0,1
nNXWAj9GVYP55IN3OFRh7A,1,1
nNYYONMgYJtuk1klY7Zs8g,0,3
nNZeLllap_LxUWDm8wm9JQ,0,5
nNavjod8pAkEW7ZHeCyAbA,0,2
nNcj6aGXXZ57QOEXfoPysw,0,2
nNeckRzLfs2q9ztjfsKzgQ,0,17
nNglFxiRvNQGtyC7nUSEWw,0,1
nNhyYzryNS0Ef2Zl9QSJgg,0,2
nNk5idnTONJMkzfsNHXBlg,0,1
nNoqVgXxc6Uaj0_S8NNVvA,0,3
nNqQgldcRBkKpjikX9ENNw,0,23
nNroLnN_dD5qc8hKJE-_Ag,0,5
